Samples,OTU_4,OTU_16,OTU_2,OTU_26,OTU_5,OTU_13,OTU_10,OTU_8,OTU_15,OTU_38,OTU_54,OTU_45,OTU_93,OTU_127,OTU_6,OTU_70,OTU_49,OTU_57,OTU_74,OTU_132,OTU_115,OTU_12,OTU_55,OTU_60,OTU_35,OTU_82,OTU_62,OTU_97,OTU_56,OTU_133,OTU_69,OTU_11,OTU_72,OTU_106,OTU_79,OTU_24,OTU_169,OTU_47,OTU_111,OTU_390,OTU_77,OTU_114,OTU_355,OTU_30,OTU_27,OTU_151,OTU_87,OTU_216,OTU_18,OTU_83,OTU_113,OTU_39,OTU_188,OTU_268,OTU_190,OTU_7,OTU_144,OTU_138,OTU_373,OTU_40,OTU_32,OTU_22,OTU_200,OTU_187,OTU_335,OTU_14,OTU_415,OTU_86,OTU_248,OTU_265,OTU_66,OTU_143,OTU_227,OTU_99,OTU_150,OTU_184,OTU_168,OTU_101,OTU_61,OTU_283,OTU_193,OTU_303,OTU_350,OTU_88,OTU_201,OTU_110,OTU_247,OTU_140,OTU_173,OTU_120,OTU_252,OTU_53,OTU_281,OTU_270,OTU_209,OTU_266,OTU_44,OTU_203,OTU_42,OTU_179,OTU_284,OTU_334,OTU_149,OTU_226,OTU_273,OTU_43,OTU_344,OTU_260,OTU_48,OTU_416,OTU_483,OTU_80,OTU_282,OTU_131,OTU_649,OTU_297,OTU_300,OTU_212,OTU_105,OTU_642,OTU_462,OTU_481,OTU_302,OTU_23,OTU_221,OTU_182,OTU_210,OTU_263,OTU_75,OTU_301,OTU_366,OTU_130,OTU_333,OTU_177,OTU_191,OTU_674,OTU_95,OTU_428,OTU_425,OTU_175,OTU_392,OTU_91,OTU_306,OTU_73,OTU_139,OTU_224,OTU_473,OTU_239,OTU_125,OTU_611,OTU_391,OTU_206,OTU_364,OTU_90,OTU_275,OTU_400,OTU_202,OTU_238,OTU_142,OTU_195,OTU_542,OTU_158,OTU_94,OTU_478,OTU_386,OTU_269,OTU_231,OTU_128,OTU_220,OTU_495,OTU_506,OTU_163,OTU_112,OTU_68,OTU_244,OTU_345,OTU_321,OTU_235,OTU_452,OTU_246,OTU_520,OTU_100,OTU_272,OTU_320,OTU_259,OTU_456,OTU_324,OTU_775,OTU_198,OTU_58,OTU_349,OTU_404,OTU_225,OTU_500,OTU_3,OTU_256,OTU_204,OTU_721,OTU_672,OTU_211,OTU_638,OTU_660,OTU_37,OTU_469,OTU_549,OTU_1,OTU_228,OTU_372,OTU_582,OTU_871,OTU_589,OTU_118,OTU_1114,OTU_835,OTU_371,OTU_136,OTU_664,OTU_153,OTU_821,OTU_389,OTU_561,OTU_258,OTU_448,OTU_476,OTU_724,OTU_137,OTU_365,OTU_468,OTU_484,OTU_146,OTU_315,OTU_678,OTU_689,OTU_565,OTU_479,OTU_181,OTU_267,OTU_103,OTU_342,OTU_251,OTU_398,OTU_518,OTU_712,OTU_219,OTU_28,OTU_605,OTU_236,OTU_46,OTU_33,OTU_25,OTU_232,OTU_71,OTU_36,OTU_442,OTU_199,OTU_493,OTU_902,OTU_205,OTU_644,OTU_842,OTU_1053,OTU_738,OTU_960,OTU_67,OTU_856,OTU_358,OTU_870,OTU_482,OTU_310,OTU_92,OTU_156,OTU_467,OTU_1048,OTU_661,OTU_1118,OTU_162,OTU_875,OTU_594,OTU_659,OTU_453,OTU_288,OTU_1031,OTU_245,OTU_17,OTU_171,OTU_107,OTU_174,OTU_360,OTU_575,OTU_160,OTU_96,OTU_403,OTU_388,OTU_396,OTU_108,OTU_530,OTU_718,OTU_126,OTU_378,OTU_717,OTU_725,OTU_65,OTU_1146,OTU_419,OTU_463,OTU_628,OTU_213,OTU_984,OTU_295,OTU_1210,OTU_921,OTU_410,OTU_1214,OTU_595,OTU_705,OTU_648,OTU_833,OTU_529,OTU_374,OTU_980,OTU_129,OTU_176,OTU_1226,OTU_599,OTU_145,OTU_20,OTU_596,OTU_719,OTU_330,OTU_134,OTU_839,OTU_714,OTU_447,OTU_249,OTU_489,OTU_257,OTU_186,OTU_707,OTU_786,OTU_223,OTU_395,OTU_312,OTU_858,OTU_501,OTU_510,OTU_9,OTU_607,OTU_50,OTU_289,OTU_458,OTU_805,OTU_1004,OTU_517,OTU_465,OTU_475,OTU_939,OTU_412,OTU_995,OTU_250,OTU_116,OTU_807,OTU_253,OTU_752,OTU_262,OTU_347,OTU_857,OTU_19,OTU_164,OTU_562,OTU_528,OTU_788,OTU_449,OTU_346,OTU_577,OTU_387,OTU_332,OTU_507,OTU_867,OTU_877,OTU_122,OTU_828,OTU_704,OTU_978,OTU_948,OTU_526,OTU_1148,OTU_891,OTU_406,OTU_698,OTU_466,OTU_513,OTU_277,OTU_733,OTU_912,OTU_691,OTU_609,OTU_722,OTU_155,OTU_340,OTU_1077,OTU_29,OTU_886,OTU_665,OTU_834,OTU_183,OTU_592,OTU_1236,OTU_1024,OTU_414,OTU_633,OTU_503,OTU_354,OTU_566,OTU_279,OTU_996,OTU_1212,OTU_296,OTU_646,OTU_369,OTU_751,OTU_435,OTU_1020,OTU_1181,OTU_585,OTU_89,OTU_359,OTU_375,OTU_655,OTU_351,OTU_356,OTU_1177,OTU_666,OTU_1109,OTU_437,OTU_409,OTU_1156,OTU_987,OTU_1137,OTU_818,OTU_1057,OTU_699,OTU_616,OTU_509,OTU_965,OTU_645,OTU_1098,OTU_1255,OTU_550,OTU_1106,OTU_1108,OTU_756,OTU_512,OTU_348,OTU_841,OTU_1240,OTU_771,OTU_823,OTU_1135,OTU_1090,OTU_635,OTU_917,OTU_801,OTU_855,OTU_959,OTU_937,OTU_1245,OTU_271,OTU_909,OTU_988,OTU_662,OTU_1050,OTU_1059,OTU_852,OTU_1066,OTU_629,OTU_497,OTU_748,OTU_1064,OTU_868,OTU_873,OTU_583,OTU_997,OTU_906,OTU_338,OTU_1130,OTU_602,OTU_795,OTU_727,OTU_983,OTU_457,OTU_450,OTU_178,OTU_511,OTU_848,OTU_1044,OTU_161,OTU_85,OTU_524,OTU_274,OTU_34,OTU_440,OTU_757,OTU_1257,OTU_470,OTU_576,OTU_1115,OTU_827,OTU_1033,OTU_685,OTU_443,OTU_758,OTU_336,OTU_973,OTU_811,OTU_778,OTU_613,OTU_1039,OTU_918,OTU_809,OTU_1022,OTU_544,OTU_789,OTU_367,OTU_382,OTU_573,OTU_825,OTU_329,OTU_706,OTU_318,OTU_990,OTU_1232,OTU_836,OTU_764,OTU_715,OTU_694,OTU_298,OTU_1006,OTU_432,OTU_570,OTU_1016,OTU_944,OTU_445,OTU_1014,OTU_874,OTU_383,OTU_167,OTU_619,OTU_491,OTU_504,OTU_967,OTU_1052,OTU_537,OTU_218,OTU_683,OTU_606,OTU_384,OTU_535,OTU_433,OTU_569,OTU_413,OTU_237,OTU_264,OTU_81,OTU_571,OTU_765,OTU_362,OTU_286,OTU_792,OTU_379,OTU_1235,OTU_429,OTU_148,OTU_172,OTU_217,OTU_63,OTU_399,OTU_687,OTU_165,OTU_52,OTU_494,OTU_368,OTU_1161,OTU_285,OTU_929,OTU_180,OTU_124,OTU_233,OTU_1029,OTU_1253,OTU_631,OTU_505,OTU_829,OTU_502,OTU_1013,OTU_523,OTU_637,OTU_98,OTU_804,OTU_104,OTU_141,OTU_1046,OTU_1185,OTU_427,OTU_729,OTU_1188,OTU_1225,OTU_76,OTU_278,OTU_207,OTU_422,OTU_819,OTU_325,OTU_670,OTU_525,OTU_261,OTU_1213,OTU_317,OTU_741,OTU_734,OTU_78,OTU_1249,OTU_968,OTU_455,OTU_998,OTU_454,OTU_196,OTU_314,OTU_64,OTU_593,OTU_545,OTU_560,OTU_753,OTU_539,OTU_446,OTU_845,OTU_439,OTU_632,OTU_553,OTU_436,OTU_831,OTU_872,OTU_750,OTU_901,OTU_254,OTU_755,OTU_370,OTU_290,OTU_679,OTU_744,OTU_826,OTU_622,OTU_964,OTU_1062,OTU_567,OTU_460,OTU_326,OTU_313,OTU_882,OTU_487,OTU_328,OTU_945,OTU_424,OTU_884,OTU_519,OTU_538,OTU_610,OTU_533,OTU_684,OTU_770,OTU_215,OTU_1009,OTU_402,OTU_568,OTU_911,OTU_896,OTU_618,OTU_1175,OTU_890,OTU_309,OTU_488,OTU_830,OTU_1060,OTU_546,OTU_940,OTU_621,OTU_531,OTU_1176,OTU_600,OTU_604,OTU_864,OTU_650,OTU_895,OTU_651,OTU_754,OTU_941,OTU_762,OTU_152,OTU_255,OTU_1150,OTU_580,OTU_767,OTU_802,OTU_863,OTU_861,OTU_963,OTU_905,OTU_508,OTU_1070,OTU_1162,OTU_586,OTU_943,OTU_815,OTU_1241,OTU_914,OTU_949,OTU_1246,OTU_1129,OTU_726,OTU_916,OTU_305,OTU_417,OTU_894,OTU_541,OTU_31,OTU_1010,OTU_170,OTU_735,OTU_1030,OTU_612,OTU_514,OTU_928,OTU_1088,OTU_1027,OTU_185,OTU_989,OTU_109,OTU_322,OTU_1081,OTU_1026,OTU_1003,OTU_578,OTU_574,OTU_154,OTU_675,OTU_380,OTU_849,OTU_1086,OTU_623,OTU_1067,OTU_942,OTU_732,OTU_405,OTU_1069,OTU_319,OTU_731,OTU_634,OTU_477,OTU_119,OTU_420,OTU_121,OTU_1140,OTU_192,OTU_287,OTU_1021,OTU_294,OTU_922,OTU_680,OTU_1095,OTU_656,OTU_397,OTU_876,OTU_953,OTU_1036,OTU_1000,OTU_123,OTU_554,OTU_780,OTU_859,OTU_381,OTU_693,OTU_971,OTU_647,OTU_352,OTU_1223,OTU_411,OTU_559,OTU_556,OTU_434,OTU_639,OTU_832,OTU_1073,OTU_166,OTU_451,OTU_1195,OTU_898,OTU_471,OTU_430,OTU_885,OTU_135,OTU_913,OTU_230,OTU_385,OTU_636,OTU_713,OTU_557,OTU_907,OTU_1110,OTU_357,OTU_954,OTU_521,OTU_547,OTU_401,OTU_498,OTU_936,OTU_587,OTU_931,OTU_797,OTU_341,OTU_850,OTU_749,OTU_316,OTU_652,OTU_736,OTU_716,OTU_464,OTU_601,OTU_534,OTU_653,OTU_1219,OTU_1171,OTU_1079,OTU_229,OTU_579,OTU_441,OTU_59,OTU_555,OTU_1242,OTU_669,OTU_893,OTU_323,OTU_292,OTU_657,OTU_1184,OTU_393,OTU_979,OTU_787,OTU_881,OTU_799,OTU_615,OTU_241,OTU_543,OTU_952,OTU_932,OTU_1068,OTU_1007,OTU_331,OTU_423,OTU_327,OTU_925,OTU_1164,OTU_1076,OTU_860,OTU_361,OTU_1190,OTU_1216,OTU_1179,OTU_910,OTU_496,OTU_1085,OTU_421,OTU_962,OTU_760,OTU_307,OTU_697,OTU_337,OTU_394,OTU_591,OTU_291,OTU_1051,OTU_869,OTU_1045,OTU_480,OTU_783,OTU_1002,OTU_377,OTU_597,OTU_1147,OTU_527,OTU_431,OTU_551,OTU_418,OTU_438,OTU_197,OTU_588,OTU_189,OTU_1247,OTU_654,OTU_1056,OTU_1125,OTU_603,OTU_598,OTU_892,OTU_847,OTU_1234,OTU_293,OTU_299,OTU_84,OTU_280,OTU_516,OTU_730,OTU_408,OTU_311,OTU_640,OTU_157,OTU_798,OTU_242,OTU_956,OTU_1143,OTU_723,OTU_222,OTU_658,OTU_747,OTU_776,OTU_552,OTU_540,OTU_522,OTU_816,OTU_982,OTU_739,OTU_444,OTU_630,OTU_363,OTU_878,OTU_474,OTU_461,OTU_1173,OTU_643,OTU_899,OTU_808,OTU_668,OTU_677,OTU_742,OTU_1042,OTU_1028,OTU_682,OTU_1217,OTU_1174,OTU_951,OTU_536,OTU_810,OTU_426,OTU_774,OTU_240,OTU_915,OTU_1040,OTU_147,OTU_208,OTU_1237,OTU_768,OTU_950,OTU_214,OTU_1082,OTU_991,OTU_276,OTU_608,OTU_866,OTU_339,OTU_1203,OTU_563,OTU_572,OTU_1180,OTU_1152,OTU_708,OTU_304,OTU_947,OTU_740,OTU_1015,OTU_690,OTU_407,OTU_975,OTU_700,OTU_781,OTU_1256,OTU_681,OTU_1091,OTU_564,OTU_1063,OTU_1120,OTU_614,OTU_343,OTU_888,OTU_938,OTU_353,OTU_102,OTU_459,OTU_641,OTU_117,OTU_1207,OTU_243,OTU_1001,OTU_159,OTU_486,OTU_879,OTU_692,OTU_492,OTU_784,OTU_803,OTU_485,OTU_688,OTU_1025,OTU_548,OTU_627,OTU_663,OTU_308,OTU_773,OTU_853,OTU_558,OTU_696,OTU_880,OTU_21,OTU_472,OTU_1187,OTU_617,OTU_234,OTU_854,OTU_590,OTU_624,OTU_1194,OTU_919,OTU_1099,OTU_499,OTU_625,OTU_490,OTU_532,OTU_737,OTU_620,OTU_671,OTU_581
2cm Gotland,10.4612,3.50275,4.329,3.195,2.78275,2.06635,3.2402,2.4305,2.64815,2.2154,2.3209,1.69975,1.6636,1.12525,1.24695,1.2048,1.0734,0.9694,1.1282,0.77305,0.9014,0.90945,0.8141,0.7775,0.91955,0.8663,0.64865,0.57305,0.5893,0.54465,0.5583,0.66125,0.67245,0.4431,0.4989,0.41775,0.44815,0.6323,0.62675,0.33905,0.42835,0.4309,0.41415,0.6206,0.46995,0.56735,0.2158,0.48925,0.4446,0.42225,0.36895,0.28525,0.41055,0.29335,0.32125,0.2487,0.34615,0.2345,0.22895,0.34055,0.27915,0.26245,0.27915,0.2345,0.3486,0.2649,0.20355,0.27305,0.234,0.20305,0.2421,0.25885,0.17515,0.2477,0.2923,0.17515,0.2167,0.19435,0.23345,0.19435,0.2111,0.1609,0.1888,0.2948,0.1609,0.15225,0.1411,0.1355,0.18575,0.2025,0.2025,0.2248,0.2248,0.1411,0.169,0.1634,0.19135,0.1634,0.17715,0.19945,0.1325,0.1325,0.16595,0.16595,0.1213,0.19945,0.099,0.14365,0.1325,0.1325,0.11575,0.1492,0.11575,0.0959,0.068,0.1294,0.0959,0.1238,0.1015,0.068,0.08475,0.1238,0.14055,0.16845,0.1015,0.068,0.07915,0.068,0.09035,0.0959,0.0736,0.1796,0.11825,0.0736,0.14615,0.068,0.09035,0.068,0.0959,0.14055,0.08475,0.1294,0.0736,0.08475,0.1294,0.14055,0.0736,0.08475,0.08475,0.0736,0.0959,0.08475,0.0817,0.1375,0.0817,0.06495,0.171,0.07055,0.1375,0.07615,0.09285,0.0817,0.07055,0.0817,0.07615,0.09845,0.0817,0.18215,0.07615,0.07055,0.09285,0.09285,0.07615,0.09285,0.1096,0.0817,0.1766,0.0594,0.0594,0.09285,0.0538,0.07615,0.12075,0.0594,0.1431,0.0594,0.06495,0.07615,0.0817,0.05635,0.0675,0.05635,0.08425,0.02845,0.06195,0.0396,0.03405,0.02845,0.03405,0.05075,0.0396,0.05075,0.07865,0.0396,0.0396,0.101,0.05635,0.02845,0.0452,0.03405,0.0452,0.0731,0.0396,0.0452,0.0396,0.07865,0.0731,0.0396,0.03405,0.0675,0.05075,0.07865,0.0731,0.0731,0.03405,0.0731,0.0452,0.0452,0.05635,0.0452,0.02845,0.03405,0.0452,0.0396,0.0452,0.05635,0.0,0.03405,0.05635,0.0452,0.0396,0.06195,0.0396,0.0396,0.1345,0.02845,0.0396,0.02535,0.02535,0.0477,0.0644,0.02535,0.0365,0.0365,0.0198,0.03095,0.0142,0.05885,0.0142,0.0198,0.0142,0.0198,0.0198,0.0979,0.0198,0.0142,0.0198,0.03095,0.0142,0.0365,0.0421,0.0142,0.0142,0.0421,0.0142,0.0365,0.0142,0.0142,0.02535,0.02535,0.0198,0.0198,0.05885,0.0198,0.02535,0.0142,0.07,0.0198,0.02535,0.0421,0.03095,0.0198,0.0365,0.0365,0.03095,0.0477,0.03095,0.0142,0.0365,0.0142,0.0198,0.03095,0.0142,0.0142,0.0142,0.0198,0.05885,0.0142,0.0198,0.0142,0.02535,0.0142,0.0142,0.02535,0.0198,0.03095,0.02535,0.0198,0.0142,0.0142,0.0365,0.02535,0.0142,0.0142,0.02535,0.0198,0.0142,0.0365,0.0421,0.0421,0.0142,0.0142,0.0421,0.08115,0.05325,0.05885,0.0923,0.0142,0.0198,0.02535,0.0142,0.03095,0.0198,0.0142,0.02535,0.0198,0.02535,0.07,0.0198,0.0198,0.0198,0.0198,0.03095,0.03095,0.03095,0.0198,0.0421,0.0198,0.0142,0.03095,0.0198,0.0142,0.0198,0.0198,0.0142,0.0142,0.0198,0.0142,0.0198,0.0198,0.0198,0.03095,0.0756,0.0198,0.0365,0.0142,0.03095,0.0198,0.0198,0.07,0.0142,0.0198,0.0198,0.0142,0.03095,0.0198,0.03095,0.03095,0.0198,0.0477,0.0142,0.0365,0.0142,0.02535,0.0,0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0335,0.0,0.0056,0.01675,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.01675,0.0,0.01115,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.03905,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01675,0.0,0.0,0.0,0.01675,0.01115,0.0056,0.0056,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0056,0.0056,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.01675,0.0056,0.01115,0.0,0.0279,0.0,0.01675,0.0,0.0,0.0,0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0,0.0223,0.0,0.01115,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0056,0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.01115,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.01675,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0223,0.0,0.0,0.0,0.01115,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04465,0.0056,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0223,0.01675,0.0,0.0,0.0056,0.0502,0.0,0.01115,0.0,0.0,0.0,0.0056,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.01675,0.0,0.0,0.0056,0.01115,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.01675,0.0056,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.01115,0.0056,0.0056,0.01675,0.0,0.0,0.0056,0.0056,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0,0.0056,0.0,0.01115,0.0,0.0,0.0056,0.0,0.0,0.0,0.0223,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0056,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0223,0.0,0.0,0.0,0.0056,0.01115,0.0056,0.01115,0.0,0.0056,0.0,0.01115,0.0,0.0,0.01115,0.0,0.0,0.0,0.0279,0.0,0.0,0.0,0.0056,0.0,0.0,0.01115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0056,0.0056,0.0,0.0056,0.0,0.0,0.01115,0.0056,0.0056,0.0,0.0,0.0056,0.0056,0.0056,0.0,0.01115,0.0,0.0056,0.0,0.0056,0.0,0.0056,0.01115,0.0056,0.0,0.0056,0.0223,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01115,0.0,0.0,0.0056,0.01675,0.01675,0.0,0.0,0.0,0.01675,0.0,0.0056,0.0,0.0056,0.0,0.0056,0.0,0.0,0.0,0.0056,0.0056,0.0,0.01115,0.0,0.0,0.01675,0.0,0.0,0.03905,0.0279,0.0,0.0,0.0056,0.0,0.0,0.01115,0.0,0.0223,0.0056,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0
